-1: 0.415375 0.807639 0.78059 0.977589 1.13401 0.919039 1.08522
-1: 0.570264 0.0219039 0.939525 0.99044 1.12745 1.0841 0.899889
1: 0.830469 0.492473 0.598616 0.136952 0.146673 0.327303 0.174962
1: 0.57978 0.359689 0.893259 0.996088 0.0466475 0.405079 0.555983
1: 0.00381327 0.489587 0.0868441 0.38884 0.0413518 0.200355 0.162114
1: 0.650239 0.174359 0.044929 0.32248 0.714018 0.503952 0.319354
-1: 0.979233 1.16568 0.392328 1.05729 0.304931 0.97157 0.777346
1: 0.453822 0.192721 0.264399 0.152597 0.296226 1.06387 0.416085
-1: 0.74637 0.646898 0.414089 0.794293 0.888242 0.688425 1.16125
1: 0.332705 0.97009 1.09468 1.01816 0.181106 0.65473 0.0426443
1: 0.322267 0.746659 0.696433 0.141749 0.37838 0.639447 1.19252
1: 0.31905 0.677514 0.174796 0.191307 0.498076 1.1618 0.0232845
1: 0.142095 0.198663 0.535583 0.336111 0.614559 0.485564 0.866647
-1: 0.143315 0.295258 0.39571 0.297366 1.03307 0.0885774 0.720318
-1: 0.784979 0.349462 0.606542 0.156 1.09964 0.512748 0.563539
-1: 0.996907 0.616712 0.682431 0.0109712 0.793445 1.03506 1.08864
-1: 0.394207 0.237349 0.329263 0.717474 0.986268 0.609228 0.902127
-1: 0.0425721 0.309797 1.15467 0.213192 1.11293 0.63864 0.81955
1: 0.584125 0.182475 0.863166 0.429725 0.78926 0.290415 0.613225
1: 0.870435 0.20144 0.409072 0.467622 0.523865 0.201845 0.00591649
1: 1.0385 0.0905889 0.926974 0.0574229 0.307288 0.994537 0.377343
-1: 0.00997593 0.865417 1.06114 0.211098 0.721055 1.16692 0.853327
1: 0.674681 0.556714 0.290609 0.262254 0.109959 0.0881701 1.07446
1: 0.819241 0.177726 0.247367 0.68984 0.933265 0.177778 1.11922
-1: 0.746824 1.06391 0.0190145 0.376362 0.312597 0.215343 0.0769277
1: 0.524253 0.727328 0.993375 0.0530095 0.531424 0.0466114 0.998134
-1: 0.842667 0.304351 0.821476 0.548262 1.04119 0.874911 1.02692
1: 1.11069 0.0945278 1.12805 0.281976 0.36273 0.40536 0.49
1: 1.03372 0.139118 0.562102 0.848513 0.161562 0.966628 0.523599
-1: 0.53192 1.18713 0.934962 1.10538 0.964961 0.0959966 0.614544
1: 0.244057 0.273581 0.874283 0.0694868 0.264298 0.854794 0.130308
-1: 0.0811443 0.591827 0.0315965 0.642355 0.856133 1.02735 1.07346
1: 0.793614 0.274973 0.269213 0.666082 0.0422796 0.193206 0.0112455
1: 0.602704 0.447396 0.184853 0.019442 0.361044 0.864875 0.35493
-1: 0.101075 0.762763 0.162385 0.402688 1.1802 0.753228 0.698137
1: 1.18689 0.458623 0.469349 0.750833 0.0424647 0.903793 0.452528
-1: 0.0357684 1.15887 1.11026 0.0604644 1.02494 0.175048 0.839711
1: 1.01869 0.710061 1.1917 0.847114 0.651696 0.658692 0.628098
1: 0.0411317 0.0996529 0.866375 0.371397 0.876019 0.443612 0.183641
1: 0.0484233 0.251035 1.14214 0.66951 0.0549386 0.553029 0.760997
-1: 0.468639 0.816055 0.629047 0.399102 0.902292 0.420573 0.573849
1: 0.286209 0.712118 0.97492 0.677664 0.294254 0.330836 0.758913
-1: 0.245352 0.426138 0.508191 0.763879 0.922145 0.491641 1.00387
1: 1.16755 0.56961 1.04276 0.921421 0.322494 0.959844 0.505877
-1: 0.282524 1.17988 0.184608 0.700371 0.328687 0.645688 0.471677
1: 0.281207 0.654076 1.06097 0.88592 0.0625886 0.726182 0.94694
1: 0.818239 0.146399 0.532488 1.12877 0.428751 0.0191375 0.0447773
1: 0.17155 0.834736 0.202994 0.111895 0.212764 1.12091 0.251301
1: 0.81993 0.962694 0.39519 1.15681 0.073744 1.01542 1.01686
1: 0.0458858 0.80333 0.365161 0.466192 0.495797 0.0612643 0.0685799
1: 0.621717 0.805679 0.245159 0.786491 0.556167 0.69681 0.486537
-1: 0.421386 1.03828 1.11911 0.10871 0.688531 0.544075 0.272538
-1: 0.146791 1.11051 0.703092 0.470666 0.0865785 0.724326 0.941487
1: 0.371214 0.195879 0.53694 0.357522 0.469424 0.803293 0.939931
-1: 0.627988 0.60006 0.402985 0.172624 0.897824 0.924197 0.172204
1: 1.02694 0.183973 0.836244 0.359171 0.594202 0.35534 0.997396
1: 0.431545 0.174996 1.15445 0.116397 0.280857 0.757975 0.0793562
-1: 0.540212 0.148062 0.882243 0.666075 1.11681 0.979386 0.14672
-1: 1.12379 0.723046 1.03118 0.600155 0.801903 0.384897 0.958422
1: 0.595768 0.279486 0.525956 0.542612 0.883263 0.999728 0.0312114
-1: 0.169569 1.13891 0.454597 0.01569 0.90234 0.0302549 0.894644
1: 0.28818 0.236707 0.329127 0.831661 0.123251 0.287438 0.976156
1: 1.05972 0.263666 1.04061 0.782341 0.400583 0.597171 1.05519
-1: 0.929767 0.190084 0.338961 0.525209 1.18447 0.642865 1.03785
1: 1.14835 0.683234 0.31745 0.183323 0.707283 0.10875 0.16534
-1: 0.868918 1.10959 0.892899 0.955665 1.05561 0.794987 0.549564
-1: 0.11891 0.513742 0.463871 1.0849 1.15814 0.884496 0.124699
1: 0.616612 0.196368 0.351736 0.418706 0.386001 0.324724 0.0284433
1: 0.446318 0.0593947 1.0473 0.330801 0.176067 1.16319 0.586584
1: 0.715566 0.122175 0.193621 0.984982 0.590671 1.00561 0.520264
-1: 0.876048 0.94536 0.671239 0.305629 0.710992 0.0497259 0.542946
-1: 0.485284 0.970028 0.0535747 0.430198 0.334242 0.412661 0.787441
-1: 0.920298 0.645996 0.853244 0.473222 1.04284 0.95229 0.733511
1: 0.520077 0.129425 0.851486 0.929029 0.985489 0.712122 1.03303
-1: 0.466818 0.210408 1.13288 1.03599 1.08593 0.504187 0.671395
1: 0.532115 0.856082 0.164465 0.558778 0.186663 0.446788 0.763326
-1: 0.0275364 0.803981 0.514258 0.737035 0.946032 1.16275 0.259933
-1: 0.698558 1.0614 0.92715 0.601694 0.265342 0.41002 0.806593
1: 0.0053697 0.248562 0.389308 0.702946 0.413775 0.312743 0.274677
1: 0.0905529 0.322763 0.677103 0.465204 0.687052 0.881081 0.322873
1: 0.126956 0.14727 0.769974 0.160102 0.439535 0.0705711 0.48803
-1: 0.320637 0.94546 1.14793 0.83521 0.972798 1.01939 0.46482
1: 0.225526 0.820427 0.915058 0.174999 0.00149722 1.16373 0.0733273
1: 0.0121876 0.836667 0.260089 0.923841 0.202284 0.180911 0.968866
-1: 0.933674 1.05465 0.290291 0.929088 0.778373 0.922077 0.546621
1: 1.05715 0.393215 0.37109 0.504182 0.579375 0.763417 0.350945
1: 0.339674 0.494708 0.952134 0.515008 0.143531 0.332115 0.658788
1: 1.05023 0.447099 1.18788 0.277699 0.479413 0.695565 1.1554
-1: 0.414955 0.953838 0.361051 0.976927 0.80775 0.253594 0.948432
1: 0.697476 0.885151 0.327375 0.195152 0.320639 0.97202 1.13457
-1: 0.657431 1.04789 0.618286 0.724714 0.276136 0.61573 0.975341
-1: 0.54881 0.654147 1.05513 0.0373259 0.936102 1.06407 0.250666
-1: 0.936391 1.12685 0.540263 1.00468 0.514077 0.0865259 1.04143
1: 0.0583763 0.730333 1.10758 0.638674 0.196545 0.928633 0.331491
-1: 0.968952 1.17464 1.0239 0.626519 1.10716 0.790377 1.07438
-1: 0.669633 0.928003 0.545428 0.20995 0.632883 0.0674348 0.57624
-1: 0.871134 1.14623 1.01114 1.09751 0.683499 1.15958 1.13773
1: 1.00744 0.119068 0.777447 0.950066 0.556312 0.730542 1.01375
1: 0.483766 0.651741 0.202754 0.883462 0.745839 0.118075 0.886957
-1: 0.683993 1.06414 0.126882 0.108099 0.0236719 0.653744 0.279928
-1: 0.742123 0.066973 0.0148268 0.794017 1.04596 0.691855 0.0150634
1: 1.17083 0.594867 0.726465 0.890058 0.000286416 0.0137994 0.326119
1: 0.690186 0.754703 0.288891 0.190155 0.339091 0.308409 0.629242
1: 0.0721551 0.710211 0.1134 0.311681 0.420139 0.483098 0.228596
-1: 0.804722 0.957265 0.351339 0.949136 0.535248 0.713992 0.0552192
-1: 0.468733 1.19248 0.801717 0.850004 0.0133846 0.554816 0.784164
-1: 1.03862 0.901941 0.517606 0.60729 0.723512 0.469696 0.58756
-1: 0.3258 0.125285 0.863693 0.894337 1.12776 0.312411 0.688189
1: 0.796455 0.0258431 1.14526 0.306284 0.919182 1.08348 0.115605
1: 0.178721 0.16713 0.959856 0.691588 0.316391 0.387446 0.601858
-1: 0.627594 1.16743 0.957977 0.316771 0.769762 0.194866 0.305064
-1: 0.81313 0.673093 0.280879 1.12739 1.16819 0.515904 0.801209
1: 0.722063 0.114837 0.460328 0.337114 0.680513 0.176232 0.327905
1: 0.699472 0.829264 0.633178 0.21684 0.0313074 0.583616 0.040034
-1: 0.851404 0.749697 0.155246 0.42117 0.999936 1.11647 0.0930752
1: 0.714442 0.432106 0.000495787 1.1327 0.451655 0.959636 0.593938
1: 0.72039 0.794679 0.177069 0.00549906 0.0226715 0.639782 0.821093
1: 0.118142 0.815372 1.16013 0.746216 0.453283 0.72771 0.221908
1: 0.00296361 0.609443 0.913073 0.410341 0.204562 0.0698415 0.226723
1: 0.540238 0.577758 1.18035 0.918442 0.66019 0.618682 0.194303
1: 0.44258 0.839915 0.849325 0.605036 0.0465647 0.213622 1.1474
-1: 0.329096 0.315712 0.973491 0.659936 1.1414 0.299251 0.310683
-1: 0.452516 1.0332 0.992606 0.328822 0.51083 0.717088 0.498221
-1: 1.19332 0.498995 1.01705 0.72241 1.13954 0.301621 0.548831
-1: 1.00508 1.10432 1.17549 0.841097 0.320783 1.00541 0.779347
